1	1.0007
2	2.0027
3	3.0060
4	4.0107
5	5.0167
6	6.0241
7	7.0329
8	8.0430
9	9.0544
10	10.0673
11	11.0815
12	12.0970
13	13.1140
14	14.1323
15	15.1520
16	16.1731
17	17.1956
18	18.2195
19	19.2448
20	20.2715
21	21.2996
22	22.3291
23	23.3600
24	24.3924
25	25.4262
26	26.4614
27	27.4980
28	28.5361
29	29.5756
30	30.6165
31	31.6589
32	32.7027
33	33.7480
34	34.7948
35	35.8430
36	36.8927
37	37.9438
38	38.9965
39	40.0506
40	41.1062
41	42.1633
42	43.2218
43	44.2819
44	45.3435
44	45.3435
45	46.4066
46	47.4711
47	48.5372
48	49.6049
49	50.6740
50	51.7447
51	52.8168
52	53.8906
53	54.9658
54	56.0427
54	56.0427
55	57.1210
55	57.1210
56	58.2009
55	57.1210
56	58.2009
57	59.2824
58	60.3654
59	61.4500
59	61.4500
60	62.5362
61	63.6240
62	64.7133
63	65.8042
64	66.8967
65	67.9908
66	69.0865
67	70.1838
68	71.2827
69	72.3832
70	73.4853
71	74.5891
72	75.6944
73	76.8015
74	77.9101
75	79.0204
75	79.0204
76	80.1323
77	81.2459
78	82.3611
79	83.4781
80	84.5966
81	85.7169
82	86.8388
83	87.9624
84	89.0877
85	90.2146
84	89.0877
85	90.2146
86	91.3433
87	92.4737
88	93.6057
89	94.7395
90	95.8750
91	97.0123
92	98.1512
93	99.2919
94	100.4343
95	101.5785
96	102.7244
97	103.8721
98	105.0215
99	106.1727
100	107.3256
101	108.4804
100	107.3256
100	107.3256
101	108.4804
102	109.6369
103	110.7952
104	111.9553
105	113.1172
106	114.2809
107	115.4464
108	116.6137
109	117.7828
110	118.9538
111	120.1266
112	121.3012
111	120.1266
112	121.3012
113	122.4777
114	123.6560
115	124.8362
116	126.0182
117	127.2021
118	128.3879
119	129.5755
120	130.7650
121	131.9565
121	131.9565
122	133.1498
123	134.3450
124	135.5421
125	136.7412
125	136.7412
126	137.9421
127	139.1450
128	140.3498
129	141.5566
129	141.5566
130	142.7653
131	143.9760
132	145.1886
133	146.4031
134	147.6197
135	148.8382
136	150.0587
137	151.2812
138	152.5057
139	153.7322
140	154.9607
141	156.1912
142	157.4237
142	157.4237
143	158.6583
144	159.8949
145	161.1336
145	161.1336
146	162.3743
147	163.6170
147	163.6170
148	164.8618
149	166.1087
150	167.3577
151	168.6087
152	169.8618
153	171.1171
154	172.3744
155	173.6339
156	174.8954
157	176.1591
158	177.4249
159	178.6929
160	179.9630
161	181.2353
162	182.5097
163	183.7863
164	185.0651
165	186.3460
166	187.6292
167	188.9145
168	190.2021
169	191.4918
170	192.7838
169	191.4918
170	192.7838
171	194.0780
172	195.3745
173	196.6732
174	197.9742
175	199.2774
176	200.5829
177	201.8906
178	203.2007
179	204.5130
178	203.2007
179	204.5130
180	205.8276
181	207.1446
180	205.8276
181	207.1446
182	208.4638
183	209.7854
184	211.1093
185	212.4356
186	213.7642
187	215.0952
188	216.4285
189	217.7642
190	219.1023
191	220.4428
192	221.7857
193	223.1310
193	223.1310
193	223.1310
194	224.4787
195	225.8288
196	227.1814
197	228.5364
198	229.8939
197	228.5364
197	228.5364
198	229.8939
199	231.2538
200	232.6162
201	233.9811
202	235.3484
203	236.7183
204	238.0907
203	236.7183
203	236.7183
204	238.0907
205	239.4656
206	240.8430
207	242.2229
208	243.6054
207	242.2229
208	243.6054
209	244.9904
210	246.3781
211	247.7682
212	249.1610
212	249.1610
213	250.5563
214	251.9543
215	253.3548
216	254.7580
215	253.3548
216	254.7580
217	256.1638
218	257.5723
217	256.1638
218	257.5723
219	258.9834
220	260.3971
220	260.3971
221	261.8136
221	261.8136
222	263.2327
223	264.6545
223	264.6545
224	266.0790
225	267.5062
226	268.9361
227	270.3688
228	271.8042
228	271.8042
228	271.8042
229	273.2424
230	274.6833
231	276.1270
232	277.5735
233	279.0227
234	280.4748
235	281.9297
235	281.9297
236	283.3875
237	284.8480
238	286.3114
239	287.7777
240	289.2469
241	290.7189
242	292.1938
243	293.6717
242	292.1938
243	293.6717
244	295.1524
245	296.6361
246	298.1227
247	299.6123
248	301.1048
249	302.6003
250	304.0988
251	305.6003
252	307.1048
253	308.6124
254	310.1230
255	311.6366
256	313.1533
257	314.6730
258	316.1959
258	316.1959
259	317.7218
260	319.2509
261	320.7830
260	319.2509
261	320.7830
260	319.2509
261	320.7830
262	322.3184
263	323.8568
262	322.3184
262	322.3184
261	320.7830
260	319.2509
261	320.7830
262	322.3184
263	323.8568
264	325.3984
265	326.9432
266	328.4912
266	328.4912
267	330.0424
268	331.5968
269	333.1545
270	334.7153
271	336.2795
272	337.8469
273	339.4175
274	340.9915
275	342.5688
276	344.1494
275	342.5688
275	342.5688
276	344.1494
277	345.7334
277	345.7334
276	344.1494
277	345.7334
276	344.1494
275	342.5688
276	344.1494
277	345.7334
278	347.3207
277	345.7334
278	347.3207
279	348.9113
280	350.5054
281	352.1028
280	350.5054
280	350.5054
280	350.5054
281	352.1028
282	353.7037
283	355.3080
282	353.7037
283	355.3080
284	356.9157
285	358.5269
286	360.1415
287	361.7596
288	363.3812
287	361.7596
288	363.3812
289	365.0064
290	366.6350
291	368.2672
292	369.9030
293	371.5424
294	373.1853
294	373.1853
295	374.8318
295	374.8318
296	376.4820
297	378.1358
298	379.7933
299	381.4544
300	383.1192
300	383.1192
301	384.7877
301	384.7877
301	384.7877
302	386.4600
303	388.1360
304	389.8157
303	388.1360
304	389.8157
305	391.4992
305	391.4992
306	393.1865
306	393.1865
306	393.1865
306	393.1865
307	394.8776
308	396.5725
308	396.5725
308	396.5725
308	396.5725
308	396.5725
308	396.5725
309	398.2712
310	399.9739
310	399.9739
311	401.6803
311	401.6803
312	403.3907
313	405.1050
313	405.1050
314	406.8232
313	405.1050
314	406.8232
313	405.1050
314	406.8232
315	408.5454
315	408.5454
316	410.2715
317	412.0016
318	413.7357
319	415.4738
320	417.2160
321	418.9622
322	420.7125
323	422.4669
324	424.2254
325	425.9880
326	427.7548
327	429.5258
328	431.3009
329	433.0803
329	433.0803
329	433.0803
329	433.0803
330	434.8639
331	436.6517
331	436.6517
331	436.6517
332	438.4438
333	440.2402
334	442.0410
334	442.0410
335	443.8460
335	443.8460
336	445.6554
337	447.4692
338	449.2874
339	451.1100
339	451.1100
339	451.1100
340	452.9370
339	451.1100
339	451.1100
339	451.1100
339	451.1100
340	452.9370
341	454.7685
342	456.6045
343	458.4450
342	456.6045
342	456.6045
343	458.4450
344	460.2900
345	462.1396
345	462.1396
346	463.9937
347	465.8525
348	467.7158
349	469.5838
348	467.7158
349	469.5838
350	471.4565
350	471.4565
351	473.3338
351	473.3338
350	471.4565
351	473.3338
352	475.2159
353	477.1027
352	475.2159
353	477.1027
354	478.9942
355	480.8906
356	482.7917
356	482.7917
357	484.6977
358	486.6085
359	488.5242
360	490.4449
360	490.4449
361	492.3704
362	494.3009
363	496.2364
364	498.1769
364	498.1769
365	500.1224
366	502.0730
367	504.0287
368	505.9894
369	507.9554
370	509.9265
371	511.9028
372	513.8843
372	513.8843
373	515.8710
373	515.8710
372	513.8843
371	511.9028
372	513.8843
373	515.8710
373	515.8710
373	515.8710
374	517.8630
373	515.8710
373	515.8710
373	515.8710
374	517.8630
375	519.8604
375	519.8604
376	521.8631
377	523.8711
376	521.8631
375	519.8604
375	519.8604
376	521.8631
377	523.8711
376	521.8631
377	523.8711
378	525.8845
379	527.9034
380	529.9277
381	531.9574
382	533.9927
381	531.9574
382	533.9927
382	533.9927
383	536.0335
384	538.0799
383	536.0335
384	538.0799
384	538.0799
385	540.1319
386	542.1895
385	540.1319
385	540.1319
386	542.1895
385	540.1319
385	540.1319
386	542.1895
386	542.1895
387	544.2528
388	546.3217
388	546.3217
387	544.2528
388	546.3217
389	548.3964
389	548.3964
389	548.3964
388	546.3217
387	544.2528
387	544.2528
388	546.3217
387	544.2528
386	542.1895
386	542.1895
387	544.2528
388	546.3217
389	548.3964
390	550.4769
391	552.5631
390	550.4769
389	548.3964
390	550.4769
390	550.4769
390	550.4769
391	552.5631
391	552.5631
390	550.4769
391	552.5631
392	554.6552
393	556.7531
392	554.6552
392	554.6552
391	552.5631
391	552.5631
390	550.4769
391	552.5631
392	554.6552
392	554.6552
392	554.6552
393	556.7531
394	558.8569
395	560.9666
396	563.0822
396	563.0822
397	565.2039
397	565.2039
398	567.3315
399	569.4652
400	571.6050
401	573.7510
400	571.6050
401	573.7510
400	571.6050
399	569.4652
400	571.6050
400	571.6050
400	571.6050
401	573.7510
402	575.9030
403	578.0613
404	580.2258
405	582.3966
405	582.3966
405	582.3966
406	584.5737
407	586.7571
407	586.7571
408	588.9469
408	588.9469
409	591.1430
410	593.3457
410	593.3457
411	595.5548
412	597.7705
412	597.7705
413	599.9927
414	602.2215
415	604.4570
416	606.6992
417	608.9480
418	611.2037
418	611.2037
418	611.2037
419	613.4661
418	611.2037
418	611.2037
419	613.4661
419	613.4661
420	615.7354
421	618.0116
421	618.0116
422	620.2947
421	618.0116
420	615.7354
421	618.0116
422	620.2947
422	620.2947
423	622.5848
424	624.8819
425	627.1860
424	624.8819
424	624.8819
424	624.8819
425	627.1860
425	627.1860
426	629.4973
425	627.1860
426	629.4973
425	627.1860
426	629.4973
425	627.1860
425	627.1860
425	627.1860
426	629.4973
427	631.8157
428	634.1412
429	636.4741
429	636.4741
429	636.4741
430	638.8142
429	636.4741
429	636.4741
430	638.8142
431	641.1616
431	641.1616
431	641.1616
431	641.1616
431	641.1616
430	638.8142
431	641.1616
432	643.5164
433	645.8786
434	648.2482
435	650.6254
435	650.6254
434	648.2482
434	648.2482
435	650.6254
436	653.0102
436	653.0102
437	655.4025
438	657.8025
439	660.2102
440	662.6257
440	662.6257
440	662.6257
441	665.0489
442	667.4801
442	667.4801
443	669.9191
443	669.9191
444	672.3661
445	674.8211
445	674.8211
445	674.8211
444	672.3661
445	674.8211
445	674.8211
445	674.8211
446	677.2841
447	679.7553
448	682.2346
448	682.2346
447	679.7553
447	679.7553
446	677.2841
447	679.7553
448	682.2346
449	684.7222
450	687.2180
451	689.7222
451	689.7222
452	692.2348
453	694.7558
454	697.2853
454	697.2853
455	699.8234
455	699.8234
456	702.3701
455	699.8234
456	702.3701
456	702.3701
457	704.9254
458	707.4896
458	707.4896
459	710.0625
460	712.6442
461	715.2349
460	712.6442
460	712.6442
459	710.0625
460	712.6442
459	710.0625
460	712.6442
461	715.2349
461	715.2349
461	715.2349
462	717.8345
463	720.4432
464	723.0610
465	725.6880
466	728.3242
467	730.9697
467	730.9697
466	728.3242
467	730.9697
467	730.9697
467	730.9697
467	730.9697
468	733.6246
469	736.2889
468	733.6246
468	733.6246
469	736.2889
470	738.9627
470	738.9627
469	736.2889
470	738.9627
471	741.6461
472	744.3391
471	741.6461
471	741.6461
470	738.9627
470	738.9627
471	741.6461
472	744.3391
473	747.0418
473	747.0418
473	747.0418
472	744.3391
473	747.0418
472	744.3391
472	744.3391
473	747.0418
474	749.7543
474	749.7543
474	749.7543
475	752.4766
474	749.7543
473	747.0418
473	747.0418
472	744.3391
473	747.0418
473	747.0418
474	749.7543
475	752.4766
474	749.7543
475	752.4766
476	755.2088
477	757.9511
478	760.7034
479	763.4658
480	766.2384
481	769.0214
481	769.0214
481	769.0214
482	771.8147
483	774.6184
483	774.6184
483	774.6184
483	774.6184
482	771.8147
483	774.6184
483	774.6184
482	771.8147
482	771.8147
483	774.6184
484	777.4327
485	780.2575
485	780.2575
485	780.2575
485	780.2575
486	783.0931
487	785.9394
488	788.7965
487	785.9394
488	788.7965
488	788.7965
489	791.6646
490	794.5437
491	797.4339
492	800.3352
492	800.3352
493	803.2478
494	806.1718
495	809.1072
496	812.0542
495	809.1072
496	812.0542
497	815.0128
497	815.0128
497	815.0128
497	815.0128
497	815.0128
498	817.9831
498	817.9831
498	817.9831
499	820.9652
500	823.9592
501	826.9652
500	823.9592
501	826.9652
502	829.9833
502	829.9833
503	833.0137
503	833.0137
504	836.0563
504	836.0563
505	839.1112
506	842.1787
505	839.1112
505	839.1112
506	842.1787
507	845.2588
508	848.3516
508	848.3516
509	851.4572
510	854.5757
511	857.7072
512	860.8519
512	860.8519
513	864.0098
513	864.0098
514	867.1811
515	870.3658
515	870.3658
514	867.1811
513	864.0098
513	864.0098
512	860.8519
511	857.7072
512	860.8519
512	860.8519
512	860.8519
513	864.0098
514	867.1811
515	870.3658
516	873.5641
515	870.3658
515	870.3658
514	867.1811
514	867.1811
513	864.0098
513	864.0098
513	864.0098
513	864.0098
513	864.0098
513	864.0098
514	867.1811
514	867.1811
514	867.1811
513	864.0098
513	864.0098
512	860.8519
512	860.8519
512	860.8519
513	864.0098
513	864.0098
514	867.1811
514	867.1811
515	870.3658
516	873.5641
517	876.7761
518	880.0019
518	880.0019
519	883.2416
520	886.4954
519	883.2416
518	880.0019
519	883.2416
520	886.4954
520	886.4954
521	889.7634
521	889.7634
521	889.7634
520	886.4954
520	886.4954
519	883.2416
520	886.4954
521	889.7634
522	893.0457
522	893.0457
523	896.3424
524	899.6537
524	899.6537
524	899.6537
524	899.6537
523	896.3424
523	896.3424
523	896.3424
522	893.0457
523	896.3424
523	896.3424
523	896.3424
524	899.6537
525	902.9796
525	902.9796
525	902.9796
524	899.6537
525	902.9796
525	902.9796
526	906.3204
526	906.3204
526	906.3204
527	909.6761
526	906.3204
526	906.3204
527	909.6761
526	906.3204
527	909.6761
